market_id,condition_id,event_id,question,category,tags,outcomes,outcome_prices,clob_token_ids,yes_token_id,yes_price_current,start_date,end_date,close_date,active,closed,archived,resolved_outcome,volume,liquidity,volume_clob,uma_resolution_status,uma_resolution_statuses,resolved_by,resolution_source,enable_order_book,slug,description,is_binary,has_yes_token,Y_i,broad_domain,broad_family,exclude_source_quality,source_quality_reason,in_price_panel,universe
540408,0x59545b23eef07c1a2752ecfc159eceee120b38a2090b72b156722a24b6cd026b,23689,Will Bitcoin dip to $90k in May?,,[],['Yes' 'No'],[0. 1.],"['29030897329307172599553990206132812934979835881376363178873011632381485527814'
 '99783600150356388200901356620677924301368215712131972929922568123558174082826']",29030897329307172599553990206132812934979835881376363178873011632381485527814,0.0,2025-04-30 20:19:57.726744+00:00,2025-05-31 12:00:00+00:00,2025-06-01 07:25:55+00:00,True,True,False,No,8925263.984326,,8925263.984326,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-bitcoin-dip-to-90k-in-may,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between May 1, 2025, 00:00 and May 31, 2025, 23:59 in the ET timezone has a final ""Low"" price of $90,000 or lower. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""Low"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
574072,0x9322e033c6dc8be6d8495cc44ac578abaa28a8cccdb783de1bff0026066d1d05,16096,"Will Bitcoin reach $140,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['31708710617182893420436057149289712855851004287900968100076957544813460654120'
 '58574611769837238797096904875365149395720078009414222609912865927309388209943']",31708710617182893420436057149289712855851004287900968100076957544813460654120,0.0,2025-08-08 10:26:18.459000+00:00,,2026-01-01 07:17:25+00:00,True,True,False,No,8804123.733621,,8804123.733621,resolved,['proposed'],0x157Ce2d672854c848c9b79C49a8Cc6cc89176a49,,True,will-bitcoin-reach-140000-by-december-31-2025-258-893,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 30, 2024, 20:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $140,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
1473066,0x337e5c84b83679d5557acafcf78b5c5d4d932b9fcd7dfba7966249d64f0f0a0f,238474,"Will Bitcoin reach $80,000 in March?",,[],['Yes' 'No'],[0. 1.],"['89985317983195116196847912662733840736741033181969862249321821942712441807494'
 '96839284769036407740491691016901048240322264125970194871307313464800669089139']",89985317983195116196847912662733840736741033181969862249321821942712441807494,0.0,2026-03-01 05:18:14.303489+00:00,2026-04-01 04:00:00+00:00,2026-04-01 08:04:07+00:00,True,True,False,No,8681375.204627028,,8681375.204627028,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-80k-in-march-2026,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for BTC/USDT during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final High price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT High prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
516871,0x0aeb566c973d193ef7f77d2532ba6bffe4f76d5f6b7c5422ceaa966536b7ef90,16096,"Will Bitcoin dip to $70,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['95047670164958340277111777643825971965059782358468932324606496632183052684085'
 '100375751383683889135740752845531216905065059223993637045364244391467921428816']",95047670164958340277111777643825971965059782358468932324606496632183052684085,0.0,2024-12-30 22:04:31.262000+00:00,2025-12-31 12:00:00+00:00,2026-01-01 07:17:23+00:00,True,True,False,No,8605610.758506,,8605610.758506,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-bitcoin-dip-to-70000-by-december-31-2025-193-726-878-775-359-968-264-727-793-714-257-318-569-865-147,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 30, 2024, 20:00 and December 31, 2025, 23:59 in the ET timezone has a final ""Low"" price of $70,000 or lower. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""Low"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
692258,0x8e7a03cb1970e2ad6533b01892403516b6b3f5b5fa90ed7d104c28b27e40ba00,16167,"MicroStrategy sells any Bitcoin by June 30, 2026?",,[],['Yes' 'No'],[1. 0.],"['110251828161543119357013227499774714771527179764174739487025581227481937033858'
 '65176388692130651396848427090788038285140833850265294793449655516920659740141']",110251828161543119357013227499774714771527179764174739487025581227481937033858,1.0,2025-11-19 22:51:30.483000+00:00,2026-07-01 04:00:00+00:00,2026-06-01 14:07:11+00:00,True,True,False,Yes,8418661.007786024,,8418661.007786024,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,microstrategy-sells-any-bitcoin-by-june-30-2026,"This market will resolve to ""Yes"" if MicroStrategy sells any of its Bitcoin by 11:59 PM ET on the date specified in the title. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be information from MSTR and on-chain data, however a consensus of credible reporting will also be used.",True,True,1,crypto,crypto_microstrategy,False,,True,universe_b_macro_crypto
504491,0xe4a9b98237a29e778ac5717e3d29220bb2f0c0370e8e3436d4a277853556355f,11827,Fed decreases interest rates by 50 bps after November 2024 meeting?,,[],['Yes' 'No'],[0. 1.],"['72373922484601612837855188905332325479292726362975414708210444785555968287015'
 '92249169140333714359584780039430943171728511731010101062109503186755234839359']",72373922484601612837855188905332325479292726362975414708210444785555968287015,0.0,2024-08-02 21:55:07.276000+00:00,2024-11-07 12:00:00+00:00,2024-11-07 22:54:46+00:00,True,True,False,No,8393267.791414,,8393267.791414,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,fed-decreases-interest-rates-by-50-bps-after-november-2024-meeting,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's November 2024 meeting the upper bound of the target federal funds rate is decreased by exactly 50 basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No.”

The resolution source for this market is the FOMC’s statement after its meeting scheduled for November 6 - 7, 2024 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their November meeting with relevant data is issued. If no statement is released by December 18, 2024, 11:59 PM ET, this market will resolve to the ""No change"" bracket.",True,True,0,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
254577,0x260fd9d6b10746909a26c2af7a68b409f757c95a07dc57ddd480774a36c8399b,903508,Will Fed cut interest rates 3 times in 2024?,,[],['Yes' 'No'],[0. 1.],"['35768725149562192699070006303662567010406472338668143689111965491738000793190'
 '83892466078931422939390853849139934691334210073755987430603016034195037277387']",35768725149562192699070006303662567010406472338668143689111965491738000793190,0.0,2024-03-21 16:44:19.282000+00:00,2024-12-30 12:00:00+00:00,2024-12-18 22:30:02+00:00,True,True,False,No,8337156.91915808,,8337156.91915808,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-fed-cut-interest-rates-3-times-by-dec-meeting,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if the there is exactly 3 cuts of 25 basis points by the Fed's December meeting (including any cuts made during Dec meeting). Otherwise, this market will resolve to “No.” 

This market may resolve to ""Yes"" immediately after the statement from the Fed's December 2024 meeting has been released if there has been exactly 3 rate cuts by then.

For example, if the FED cuts rates by 50 bps after a meeting, it would be considered 2 cuts (of 25 bps each). If there are 4 or more rate cuts at any point before this market's resolution date, this market will resolve to ""No"".

The resolution source for this market will be FOMC statements after meetings scheduled in 2024 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm. The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.",True,True,0,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
666217,0x22c3ce96a88bf01d0c5e320d029e7f8418c81d5be28f025b6ab07465bb508fb1,16096,"Will Bitcoin reach $120,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['20572254894388566434749427412990047074432984200146791571808682059731237563429'
 '10874559437709429248550318829337954716448627278767284238604313843895084433488']",20572254894388566434749427412990047074432984200146791571808682059731237563429,0.0,2025-11-05 14:54:36.151000+00:00,2026-01-01 05:00:00+00:00,2026-01-01 08:00:41+00:00,True,True,False,No,8257060.300168,,8257060.300168,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-120000-by-december-31-2025-472-972,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between November 5, 2025, 10:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $120,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
620015,0xffcbecbfa6983b3cdd5e91d078088beb5738d0c746bcedceb62f7bfed0470af5,16096,"Will Bitcoin dip to $80,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['4960072122879914031540087398045925546763584182114633893203762140348078315559'
 '78490642434213550855600439825729670852317345211936381977390919619271067452728']",4960072122879914031540087398045925546763584182114633893203762140348078315559,0.0,2025-10-02 16:34:22.656000+00:00,2026-01-01 05:00:00+00:00,2026-01-01 07:59:45+00:00,True,True,False,No,8066294.940938,,8066294.940938,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-dip-to-80000-by-december-31-2025-118-573-457-488-883-987-884-891-557,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between October 2, 2025, 11:00 and December 31, 2025, 23:59 in the ET timezone has a final ""Low"" price of $80,000 or lower. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""Low"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
504493,0x2a3a29b57597777e5d2941c419716b02a7b8c43b5c19c4ac746ae2d9c720cbe1,11827,No change in Fed interest rates after 2024 November meeting?,,[],['Yes' 'No'],[0. 1.],"['99693453180573360817239647658551491302597637631928074955157125575801041271704'
 '115507895530829847106814801322413374730674071153702449416941964748547466877722']",99693453180573360817239647658551491302597637631928074955157125575801041271704,0.0,2024-08-02 19:35:38.051127+00:00,2024-11-07 12:00:00+00:00,2024-11-07 22:49:52+00:00,True,True,False,No,7995206.758932,,7995206.758932,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,no-change-in-fed-interest-rates-after-2024-november-meeting,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's November 2024 meeting the upper bound of the target federal funds rate is exactly the same as the level it was prior to the meeting (namely it increased 0 bps). Otherwise, it will resolve to “No.”

The resolution source for this market is the FOMC’s statement after its meeting scheduled for November 6 - 7, 2024 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their November meeting with relevant data is issued. If no statement is released by December 18, 2024, 11:59 PM ET, this market will resolve to the ""No change"" bracket.",True,True,0,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
574073,0x0c23ad7af38087ab27f94fd35eec62b4f53c0d6edd16bf04d85b7c456dc777de,16096,"Will Bitcoin reach $170,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['54897787457036657865994456184914764553135864680096835028443076525607070890895'
 '78805316555677329424627438782382022900925020552651782446877236048212682328103']",54897787457036657865994456184914764553135864680096835028443076525607070890895,0.0,2025-08-08 10:27:40.927000+00:00,,2026-01-01 07:20:29+00:00,True,True,False,No,7721957.288049,,7721957.288049,resolved,['proposed'],0x157Ce2d672854c848c9b79C49a8Cc6cc89176a49,,True,will-bitcoin-reach-170000-by-december-31-2025-215,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 30, 2024, 20:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $170,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
510854,0x6c690bec3395d02419c4ab3fefbdcff6bc8e589eccc49a4d8d62cf51912e56d6,13746,MSFT shareholders vote for Bitcoin investment? ,,[],['Yes' 'No'],[0. 1.],"['61327632403367261314832668259215553263335602377997174130320561710666270266066'
 '38520436499773793995839395786851870138036812619972661903711808569815736069739']",61327632403367261314832668259215553263335602377997174130320561710666270266066,0.0,2024-10-24 21:55:39.163000+00:00,2024-12-10 12:00:00+00:00,2024-12-11 23:24:09+00:00,True,True,False,No,7603059.085456,,7603059.085456,resolved,[],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-microsoft-shareholders-vote-for-bitcoin-investment,"Microsoft is scheduled to hold a vote for on the ""Assessment of Investing in Bitcoin"" at their December 10, 2024 shareholder meeting (see: https://www.sec.gov/Archives/edgar/data/789019/000119312524242884/d878959ddefa14a.htm)

This market will resolve to ""Yes"" if Microsoft's shareholders approve the ""Assessment of Investing in Bitcoin"" at the shareholder meeting scheduled for December 10, 2024. Otherwise, this market will resolve to ""No.""

If the vote does not take place, or if results of the vote are not released by December 31st, 2024, 11:59 PM ET, this market will resolve ""No"". 

The resolution source will be official information from Microsoft or filings with the SEC. ",True,True,0,crypto,crypto_regulation,False,,True,universe_b_macro_crypto
581247,0xfae907b4c7d9b39fcd27683e3f9e4bdbbafc24f36765b6240a93b8c94ed206fa,39671,Lisa Cook out as Fed Governor by September 30?,,[],['Yes' 'No'],[0. 1.],"['38484256995266976783423891875386013444504145592687500464358182429656203266059'
 '83857780204850404846994602635055280729234785750020583001259135829359538415657']",38484256995266976783423891875386013444504145592687500464358182429656203266059,0.0,2025-08-26 00:48:21.398000+00:00,2025-09-30 00:00:00+00:00,2025-10-01 06:26:45+00:00,True,True,False,No,7598984.9543,,7598984.9543,resolved,['proposed'],0x157Ce2d672854c848c9b79C49a8Cc6cc89176a49,,True,lisa-cook-out-as-fed-governor-by-september-30,"This market will resolve to “Yes” if Lisa Cook announces her resignation or otherwise ceases to be a member of the Federal Reserve Board of Governors for any period of time between August 25, and September 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Only official announcements of Cook's resignation or removal before her term is scheduled to end, made by either Cook or the Board of Governors, will qualify. Announcements from Trump or his administration will not alone qualify. 

Temporary absences or attempts at termination which do not actually remove Cook from the Board of Governors of the Federal Reserve will not qualify. 

The resolution source for this market will be information from the U.S. Government however a consensus of credible reporting will also suffice.",True,True,0,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
516876,0xb7f9d3f61910ecf7a5e6e46f487a039e91a92b68585f05ec9b22cb34d3804bbd,16097,"Will Ethereum hit $7,000 by December 31?",,[],['Yes' 'No'],[0. 1.],"['66776654258002694324853229694339306737497274534009979978324520345248856607706'
 '34130531637570468522541549058959039696296775081849932071066342884622778848556']",66776654258002694324853229694339306737497274534009979978324520345248856607706,0.0,2024-12-30 22:06:41.721000+00:00,2025-12-31 12:00:00+00:00,2026-01-01 07:15:19+00:00,True,True,False,No,7570762.533718,,7570762.533718,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-ethereum-hit-7000-by-december-31-733-852,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $7,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_b_macro_crypto
557770,0x62e939fbcb26aee4f172520444ef43a83adf3ea6155e2ae5d0871c13accdf21b,30321,Will Ethereum reach $4000 in July?,,[],['Yes' 'No'],[0. 1.],"['13482242778366768315395030326922727504294085396864365135248842419774074207478'
 '105791433475323333629828730054141182108160839660710998828282462799800527904171']",13482242778366768315395030326922727504294085396864365135248842419774074207478,0.0,2025-06-30 16:53:11.956000+00:00,2025-08-01 04:00:00+00:00,2025-08-01 06:12:24+00:00,True,True,False,No,7517688.702565,,7517688.702565,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-ethereum-reach-4000-in-july-224,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETH/USDT) between July 1, 2025, 00:00 and July 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $4,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETH/USDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar

Please note that the outcome of this market depends solely on the price data from the Binance ETH/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_b_macro_crypto
504586,0xa11a9c66032cbe8c607bf1b21591f65dfee9d5eb65d73cc8ad5009c1f9826fa3,11878,Fed decreases interest rates by 25 bps after December 2024 meeting?,,[],['Yes' 'No'],[1. 0.],"['11567814642074862867749936284471148455273423515322037976014884555300111576108'
 '104624982332232121674504890797949153940036716358905787410119507343081224145324']",11567814642074862867749936284471148455273423515322037976014884555300111576108,1.0,2024-08-06 16:08:38.675523+00:00,2024-12-18 12:00:00+00:00,2024-12-18 22:29:48+00:00,True,True,False,Yes,7490697.06615098,,7490697.06615098,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,fed-decreases-interest-rates-by-25-bps-after-december-2024-meeting,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's December 2024 meeting the upper bound of the target federal funds rate is decreased by exactly 25 basis points below the level it was prior to the meeting. Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for December 17 - 18, 2024 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their December meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.",True,True,1,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
504587,0x71da2bbc04a7eae0d8ef739c17025d85917c0ea7db07646b6400a4f6ccb9f304,11878,No change in Fed interest rates after December 2024 meeting?,,[],['Yes' 'No'],[0. 1.],"['40486845757649539115541074089071083804261584217856121899380374870077656913924'
 '89983112994470128441047219796153942131876246309570274784989573358312419692722']",40486845757649539115541074089071083804261584217856121899380374870077656913924,0.0,2024-08-06 16:09:17.291199+00:00,2024-12-18 12:00:00+00:00,2024-12-18 22:34:40+00:00,True,True,False,No,7400313.75189,,7400313.75189,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,no-change-in-fed-interest-rates-after-december-2024-meeting,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

This market will resolve to “Yes” if following the Federal Reserve's December 2024 meeting the upper bound of the target federal funds rate is exactly the same as the level it was prior to the meeting (namely it increased 0 bps). Otherwise, it will resolve to “No”.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for December 17 - 18, 2024 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their December meeting with relevant data is issued. If no statement is released by the end date of the next scheduled meeting, this market will resolve to the ""No change"" bracket.",True,True,0,macro,macro_fed_rates,False,,True,universe_b_macro_crypto
1473074,0x4290a4aa43a0707f0f1193c73667074f2ef5ce8ab5d6fcdd4ca645bfe1528f03,238474,"Will Bitcoin dip to $60,000 in March?",,[],['Yes' 'No'],[0. 1.],"['14043105760637709189447891018409043949145014678306461040633394405047072239189'
 '54889978754285077080670037685297679717001917285386523487998069756162812161763']",14043105760637709189447891018409043949145014678306461040633394405047072239189,0.0,2026-03-01 05:19:01.031702+00:00,2026-04-01 04:00:00+00:00,2026-04-01 07:57:23+00:00,True,True,False,No,7334705.631073961,,7334705.631073961,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-dip-to-60k-in-march-2026,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for BTC/USDT during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final Low price equal to or lower than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT Low prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
1082757,0xddf42243d621feb727bd250e913fdaaa5fd9fa3a6b73ac0d25113472a8bf5689,137338,"Will Bitcoin reach $125,000 in January?",,[],['Yes' 'No'],[0. 1.],"['56838561168771168958396396547451134620491795016020548825487019958187608787400'
 '68690667200255935915675438842172063045968310999457778931598318091092818514734']",56838561168771168958396396547451134620491795016020548825487019958187608787400,0.0,2026-01-01 19:23:09.354069+00:00,2026-02-01 05:00:00+00:00,2026-02-01 07:45:58+00:00,True,True,False,No,7080988.613707,,7080988.613707,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-125k-in-january-2026,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for BTC/USDT during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final High price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT High prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_b_macro_crypto
502128,0xbe14bea177600f534d0e9a863ecf69122171bb90444a0d6c8cb4f7d1e8cd3d59,10935,Will Ethereum hit $10k in 2024?,,[],['Yes' 'No'],[0. 1.],"['29388278580184605445540207251713907271711118522608058065018507919881171572914'
 '99476570761000577440024940590256958973314519370649204423022376036320363399376']",29388278580184605445540207251713907271711118522608058065018507919881171572914,0.0,2024-06-13 20:55:02.519000+00:00,2024-12-31 12:00:00+00:00,2025-01-01 07:32:50+00:00,True,True,False,No,7059606.46183396,,7059606.46183396,resolved,[],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,https://www.binance.com/en/trade/ETH_USDT,True,will-ethereum-hit-10k-in-2024,"This market will resolve to ""Yes"" if Ethereum (ETH) reaches a price of 10,000 or greater according to Binance by December 31, 2024, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the 30-min candlestick high prices from Binance (https://www.binance.com/en/trade/ETH_USDT). If Binance is unavailable, a consensus of other credible sources will be used.

Note: If it is clear there is a large data discrepancy issue with Binance (e.g. ETH only hit 7k on other exchanges but 10k on Binance), a consensus of other credible sources may be used. ",True,True,0,crypto,crypto_eth,False,,True,universe_b_macro_crypto
